person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,monthly_income,loan_risk_tier
21,24000,OWN,2.0,PERSONAL,B,7000,11.86,0,0.29,0,3,18-25,2000.0,Orta Risk
26,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,12.17,1,0.13,0,2,26-35,5333.33,Aşağı Risk
26,90000,MORTGAGE,3.0,EDUCATION,C,3200,13.22,0,0.04,0,4,26-35,7500.0,Aşağı Risk
22,54000,RENT,6.0,VENTURE,A,12000,8.49,0,0.22,0,4,18-25,4500.0,Orta Risk
25,60000,RENT,0.0,DEBTCONSOLIDATION,B,7000,9.25,0,0.12,0,4,18-25,5000.0,Aşağı Risk
26,170000,MORTGAGE,0.0,VENTURE,B,20000,10.37,0,0.12,0,4,26-35,14166.67,Aşağı Risk
24,33600,MORTGAGE,3.0,PERSONAL,A,2500,8.9,0,0.07,0,3,18-25,2800.0,Aşağı Risk
26,110000,MORTGAGE,1.0,EDUCATION,B,5000,12.69,0,0.05,0,3,26-35,9166.67,Aşağı Risk
22,22800,MORTGAGE,0.0,EDUCATION,A,3000,8.94,0,0.13,0,4,18-25,1900.0,Aşağı Risk
24,60000,MORTGAGE,5.0,VENTURE,A,14000,7.51,0,0.23,0,4,18-25,5000.0,Orta Risk
23,40000,RENT,3.0,EDUCATION,B,8000,11.49,0,0.2,0,2,18-25,3333.33,Orta Risk
22,34800,RENT,7.0,VENTURE,G,9600,19.16,1,0.28,1,4,18-25,2900.0,Orta Risk
22,30000,RENT,1.0,DEBTCONSOLIDATION,C,15000,15.27,1,0.5,0,4,18-25,2500.0,Yüksək Risk
25,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,10.37,0,0.17,0,2,18-25,12500.0,Aşağı Risk
21,30000,RENT,5.0,PERSONAL,B,10000,11.99,1,0.33,0,3,18-25,2500.0,Orta Risk
23,86500,MORTGAGE,7.0,PERSONAL,A,14000,7.29,0,0.16,0,3,18-25,7208.33,Aşağı Risk
23,62000,MORTGAGE,7.0,MEDICAL,B,6400,10.08,0,0.1,0,3,18-25,5166.67,Aşağı Risk
23,32535,RENT,6.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.12,0,2,18-25,2711.25,Aşağı Risk
26,122000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,4800,10.99,0,0.04,1,2,26-35,10166.67,Aşağı Risk
23,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2000,10.99,0,0.05,0,4,18-25,3333.33,Aşağı Risk
23,160000,MORTGAGE,5.0,VENTURE,A,35000,7.66,0,0.22,0,3,18-25,13333.33,Orta Risk
22,62900,MORTGAGE,1.0,MEDICAL,E,25000,14.38,1,0.34,0,2,18-25,5241.67,Orta Risk
26,67000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10000,12.21,0,0.15,0,3,26-35,5583.33,Aşağı Risk
22,38400,OWN,5.0,EDUCATION,C,10000,13.99,0,0.26,0,4,18-25,3200.0,Orta Risk
23,58800,RENT,7.0,EDUCATION,B,3000,10.36,1,0.05,0,3,18-25,4900.0,Aşağı Risk
22,100000,RENT,3.0,DEBTCONSOLIDATION,A,1200,8.59,0,0.01,0,4,18-25,8333.33,Aşağı Risk
26,32000,RENT,1.0,VENTURE,C,7500,13.79,0,0.23,0,3,26-35,2666.67,Orta Risk
23,84000,RENT,0.0,DEBTCONSOLIDATION,C,15000,11.34,0,0.18,1,4,18-25,7000.0,Aşağı Risk
23,85272,RENT,7.0,EDUCATION,B,5000,11.11,0,0.06,0,2,18-25,7106.0,Aşağı Risk
23,28000,RENT,0.0,VENTURE,C,5000,11.78,0,0.18,0,3,18-25,2333.33,Aşağı Risk
24,60000,OWN,9.0,HOMEIMPROVEMENT,B,15000,11.83,0,0.25,0,3,18-25,5000.0,Orta Risk
24,33996,RENT,1.0,VENTURE,C,7000,13.16,1,0.21,0,4,18-25,2833.0,Orta Risk
22,52000,MORTGAGE,6.0,PERSONAL,D,10000,13.87,1,0.19,1,4,18-25,4333.33,Aşağı Risk
23,13000,RENT,3.0,HOMEIMPROVEMENT,D,2800,15.21,1,0.22,0,2,18-25,1083.33,Orta Risk
22,39900,RENT,4.0,EDUCATION,B,19000,12.18,1,0.48,0,2,18-25,3325.0,Yüksək Risk
22,48500,RENT,1.0,VENTURE,B,20000,11.36,1,0.41,0,2,18-25,4041.67,Yüksək Risk
24,27600,OWN,8.0,PERSONAL,A,7000,7.9,0,0.25,0,2,18-25,2300.0,Orta Risk
25,168000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,35000,10.65,0,0.21,0,4,18-25,14000.0,Orta Risk
23,44496,MORTGAGE,2.0,EDUCATION,A,3500,10.99,0,0.08,0,4,18-25,3708.0,Aşağı Risk
25,47000,OWN,9.0,VENTURE,A,4000,6.62,0,0.09,0,2,18-25,3916.67,Aşağı Risk
26,51996,MORTGAGE,2.0,DEBTCONSOLIDATION,E,6500,15.68,1,0.13,0,3,26-35,4333.0,Aşağı Risk
22,107004,MORTGAGE,2.0,VENTURE,A,10000,7.29,0,0.09,0,4,18-25,8917.0,Aşağı Risk
25,60000,MORTGAGE,1.0,VENTURE,A,5000,7.29,0,0.08,0,3,18-25,5000.0,Aşağı Risk
23,58500,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000,8.0,0,0.07,0,3,18-25,4875.0,Aşağı Risk
22,32000,RENT,1.0,EDUCATION,D,5400,16.29,1,0.17,1,2,18-25,2666.67,Aşağı Risk
23,114000,MORTGAGE,7.0,EDUCATION,C,8000,12.68,0,0.07,1,3,18-25,9500.0,Aşağı Risk
24,86000,MORTGAGE,0.0,PERSONAL,B,20000,10.99,1,0.23,0,3,18-25,7166.67,Orta Risk
24,30000,RENT,2.0,VENTURE,A,3000,7.49,0,0.1,0,3,18-25,2500.0,Aşağı Risk
24,40000,RENT,5.0,PERSONAL,B,10000,11.99,0,0.25,0,4,18-25,3333.33,Orta Risk
25,38400,MORTGAGE,9.0,EDUCATION,B,12000,10.38,0,0.31,0,3,18-25,3200.0,Orta Risk
26,37500,RENT,3.0,VENTURE,D,10000,14.91,0,0.27,1,2,26-35,3125.0,Orta Risk
23,75000,RENT,4.0,VENTURE,A,5000,7.49,0,0.07,0,4,18-25,6250.0,Aşağı Risk
25,32500,MORTGAGE,3.0,EDUCATION,A,12500,7.9,0,0.38,0,2,18-25,2708.33,Orta Risk
24,65000,MORTGAGE,8.0,EDUCATION,A,3300,7.51,0,0.05,0,2,18-25,5416.67,Aşağı Risk
25,150000,MORTGAGE,9.0,VENTURE,A,8200,5.79,0,0.05,0,2,18-25,12500.0,Aşağı Risk
21,60000,RENT,2.0,VENTURE,A,5000,8.49,0,0.08,0,2,18-25,5000.0,Aşağı Risk
23,35000,MORTGAGE,7.0,VENTURE,A,2100,5.42,0,0.06,0,2,18-25,2916.67,Aşağı Risk
24,60000,RENT,4.0,PERSONAL,B,12500,11.49,0,0.21,0,3,18-25,5000.0,Orta Risk
26,88000,RENT,10.0,PERSONAL,B,10000,12.69,0,0.11,0,4,26-35,7333.33,Aşağı Risk
23,45600,RENT,4.0,PERSONAL,C,5000,14.22,0,0.11,1,4,18-25,3800.0,Aşağı Risk
25,122000,MORTGAGE,9.0,PERSONAL,C,20000,13.23,0,0.16,0,4,18-25,10166.67,Aşağı Risk
25,50000,OWN,9.0,PERSONAL,E,9175,19.42,0,0.18,0,4,18-25,4166.67,Aşağı Risk
23,71000,RENT,7.0,PERSONAL,A,11300,7.49,0,0.16,0,3,18-25,5916.67,Aşağı Risk
24,16000,RENT,2.0,EDUCATION,D,4200,10.99,1,0.26,0,2,18-25,1333.33,Orta Risk
23,39292,MORTGAGE,3.0,MEDICAL,A,3250,10.99,1,0.08,0,3,18-25,3274.33,Aşağı Risk
24,24000,RENT,5.0,MEDICAL,C,5500,14.27,0,0.23,0,2,18-25,2000.0,Orta Risk
23,65000,RENT,0.0,MEDICAL,A,6000,9.63,0,0.09,0,3,18-25,5416.67,Aşağı Risk
26,85000,MORTGAGE,3.0,EDUCATION,D,10000,14.09,0,0.12,0,2,26-35,7083.33,Aşağı Risk
23,34800,RENT,0.0,HOMEIMPROVEMENT,B,7000,11.99,1,0.2,0,3,18-25,2900.0,Orta Risk
24,40000,RENT,1.0,VENTURE,B,3825,10.0,0,0.1,0,3,18-25,3333.33,Aşağı Risk
22,42000,OWN,0.0,EDUCATION,C,12000,10.99,0,0.29,0,3,18-25,3500.0,Orta Risk
25,40000,MORTGAGE,9.0,MEDICAL,C,3500,13.49,0,0.09,1,3,18-25,3333.33,Aşağı Risk
21,18000,RENT,2.0,HOMEIMPROVEMENT,C,5800,14.72,1,0.32,1,2,18-25,1500.0,Orta Risk
25,85000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,12000,14.65,0,0.14,0,2,18-25,7083.33,Aşağı Risk
25,84000,RENT,1.0,VENTURE,E,8000,16.45,1,0.1,1,4,18-25,7000.0,Aşağı Risk
25,21500,RENT,2.0,MEDICAL,C,7500,11.34,1,0.35,1,3,18-25,1791.67,Orta Risk
23,58000,RENT,1.0,EDUCATION,B,12800,12.42,0,0.22,0,4,18-25,4833.33,Orta Risk
23,28800,MORTGAGE,6.0,MEDICAL,B,5000,11.99,0,0.17,0,4,18-25,2400.0,Aşağı Risk
22,30000,MORTGAGE,6.0,EDUCATION,D,6600,14.42,0,0.22,0,4,18-25,2500.0,Orta Risk
23,78000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,8000,12.87,1,0.1,1,3,18-25,6500.0,Aşağı Risk
22,137004,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.07,0,4,18-25,11417.0,Aşağı Risk
25,42000,RENT,3.0,EDUCATION,C,10000,13.8,1,0.24,0,2,18-25,3500.0,Orta Risk
22,165000,MORTGAGE,5.0,VENTURE,D,24000,15.62,0,0.15,1,2,18-25,13750.0,Aşağı Risk
25,45000,RENT,0.0,EDUCATION,B,5000,10.74,0,0.11,0,4,18-25,3750.0,Aşağı Risk
24,38400,RENT,4.0,VENTURE,A,4000,7.29,0,0.1,0,3,18-25,3200.0,Aşağı Risk
26,40000,RENT,0.0,MEDICAL,C,1800,13.23,0,0.04,1,2,26-35,3333.33,Aşağı Risk
24,72000,MORTGAGE,8.0,EDUCATION,C,14000,14.65,1,0.19,0,4,18-25,6000.0,Aşağı Risk
22,83000,OWN,6.0,EDUCATION,D,25000,15.95,0,0.3,0,2,18-25,6916.67,Orta Risk
23,42000,RENT,7.0,DEBTCONSOLIDATION,B,15000,11.83,1,0.36,0,2,18-25,3500.0,Orta Risk
26,60000,RENT,0.0,VENTURE,A,24000,7.9,1,0.4,0,2,26-35,5000.0,Orta Risk
22,90000,MORTGAGE,6.0,MEDICAL,B,6400,9.88,0,0.07,0,3,18-25,7500.0,Aşağı Risk
25,47000,RENT,1.0,VENTURE,A,8500,8.9,0,0.18,0,4,18-25,3916.67,Aşağı Risk
23,29120,OWN,0.0,MEDICAL,A,6400,8.94,0,0.22,0,4,18-25,2426.67,Orta Risk
25,79000,MORTGAGE,9.0,MEDICAL,A,10000,5.79,0,0.13,0,3,18-25,6583.33,Aşağı Risk
22,69996,OWN,2.0,VENTURE,C,8000,12.84,0,0.11,0,3,18-25,5833.0,Aşağı Risk
23,95000,MORTGAGE,7.0,EDUCATION,A,35000,7.9,0,0.37,0,2,18-25,7916.67,Orta Risk
24,37000,RENT,3.0,VENTURE,B,5500,9.2,0,0.15,0,3,18-25,3083.33,Aşağı Risk
23,70000,RENT,3.0,EDUCATION,A,12000,7.9,0,0.17,0,2,18-25,5833.33,Aşağı Risk
25,123144,RENT,2.0,VENTURE,B,12000,10.75,0,0.1,0,2,18-25,10262.0,Aşağı Risk
25,82000,RENT,5.0,HOMEIMPROVEMENT,C,6000,10.99,0,0.07,0,3,18-25,6833.33,Aşağı Risk
25,115000,MORTGAGE,9.0,VENTURE,C,19000,13.49,0,0.17,1,4,18-25,9583.33,Aşağı Risk
21,52000,RENT,5.0,PERSONAL,B,1500,11.99,0,0.03,0,2,18-25,4333.33,Aşağı Risk
26,42000,MORTGAGE,0.0,EDUCATION,B,4500,11.48,0,0.11,0,3,26-35,3500.0,Aşağı Risk
23,95000,MORTGAGE,1.0,EDUCATION,C,19800,13.22,1,0.21,1,4,18-25,7916.67,Orta Risk
23,70000,RENT,8.0,VENTURE,A,6725,6.62,0,0.1,0,2,18-25,5833.33,Aşağı Risk
22,70000,OWN,6.0,PERSONAL,B,12000,12.53,0,0.17,0,4,18-25,5833.33,Aşağı Risk
22,85000,MORTGAGE,4.0,MEDICAL,A,12000,6.91,0,0.14,0,3,18-25,7083.33,Aşağı Risk
24,70000,MORTGAGE,2.0,PERSONAL,C,6000,15.23,0,0.09,1,2,18-25,5833.33,Aşağı Risk
22,107000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,35000,16.49,1,0.33,1,3,18-25,8916.67,Orta Risk
22,45000,RENT,0.0,VENTURE,B,9000,11.48,0,0.2,0,4,18-25,3750.0,Orta Risk
25,38496,MORTGAGE,7.0,HOMEIMPROVEMENT,A,8000,6.03,0,0.21,0,3,18-25,3208.0,Orta Risk
26,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,10.99,0,0.05,0,2,26-35,10000.0,Aşağı Risk
22,45000,RENT,0.0,EDUCATION,C,4000,10.99,0,0.09,1,3,18-25,3750.0,Aşağı Risk
23,66661,MORTGAGE,7.0,PERSONAL,B,1500,11.49,0,0.02,0,2,18-25,5555.08,Aşağı Risk
23,200000,MORTGAGE,0.0,EDUCATION,A,5000,7.43,0,0.03,0,2,18-25,16666.67,Aşağı Risk
26,32000,RENT,3.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.16,0,2,26-35,2666.67,Aşağı Risk
22,34000,RENT,1.0,VENTURE,C,6500,13.22,1,0.19,0,4,18-25,2833.33,Aşağı Risk
25,36000,OWN,10.0,MEDICAL,B,11200,9.76,0,0.31,0,2,18-25,3000.0,Orta Risk
25,32000,RENT,2.0,MEDICAL,D,8575,15.62,1,0.27,0,2,18-25,2666.67,Orta Risk
22,78700,RENT,6.0,VENTURE,C,14000,13.48,0,0.18,1,3,18-25,6558.33,Aşağı Risk
22,38000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4500,5.79,0,0.12,0,3,18-25,3166.67,Aşağı Risk
26,50200,RENT,1.0,EDUCATION,A,9000,7.66,0,0.18,0,3,26-35,4183.33,Aşağı Risk
26,86000,RENT,4.0,VENTURE,C,10000,13.49,0,0.12,0,4,26-35,7166.67,Aşağı Risk
24,84000,RENT,1.0,MEDICAL,A,12000,6.91,0,0.14,0,2,18-25,7000.0,Aşağı Risk
23,48000,MORTGAGE,7.0,EDUCATION,A,14125,10.99,0,0.29,0,3,18-25,4000.0,Orta Risk
23,63402,RENT,3.0,VENTURE,C,6000,13.22,0,0.09,1,2,18-25,5283.5,Aşağı Risk
25,100000,RENT,3.0,EDUCATION,B,12000,9.91,0,0.12,0,2,18-25,8333.33,Aşağı Risk
22,69000,MORTGAGE,6.0,PERSONAL,C,7800,12.41,0,0.11,0,4,18-25,5750.0,Aşağı Risk
21,30000,MORTGAGE,6.0,MEDICAL,A,3000,5.99,0,0.1,0,3,18-25,2500.0,Aşağı Risk
25,60000,RENT,0.0,DEBTCONSOLIDATION,A,1200,7.66,0,0.02,0,3,18-25,5000.0,Aşağı Risk
26,44000,RENT,5.0,MEDICAL,C,4600,13.99,1,0.1,0,3,26-35,3666.67,Aşağı Risk
23,42000,MORTGAGE,7.0,VENTURE,C,12000,15.23,0,0.29,1,3,18-25,3500.0,Orta Risk
25,45996,RENT,3.0,DEBTCONSOLIDATION,C,11500,12.53,0,0.25,1,3,18-25,3833.0,Orta Risk
24,37000,MORTGAGE,8.0,MEDICAL,B,10000,10.99,0,0.27,0,3,18-25,3083.33,Orta Risk
26,36996,RENT,8.0,MEDICAL,C,9600,11.97,0,0.26,1,2,26-35,3083.0,Orta Risk
22,89800,MORTGAGE,6.0,VENTURE,B,20000,12.53,0,0.22,0,3,18-25,7483.33,Orta Risk
26,64800,MORTGAGE,5.0,EDUCATION,B,2000,11.99,0,0.03,0,3,26-35,5400.0,Aşağı Risk
24,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,21000,10.99,0,0.35,1,3,18-25,5000.0,Orta Risk
23,120000,MORTGAGE,7.0,VENTURE,C,6000,13.06,0,0.05,1,3,18-25,10000.0,Aşağı Risk
25,21000,RENT,0.0,VENTURE,B,5175,12.53,0,0.25,0,4,18-25,1750.0,Orta Risk
26,60000,MORTGAGE,10.0,MEDICAL,A,12500,6.92,0,0.21,0,3,26-35,5000.0,Orta Risk
24,130000,OWN,8.0,VENTURE,B,22800,10.99,0,0.18,0,2,18-25,10833.33,Aşağı Risk
23,115000,MORTGAGE,7.0,EDUCATION,C,10000,14.27,0,0.09,1,2,18-25,9583.33,Aşağı Risk
23,45000,RENT,2.0,VENTURE,B,14500,10.36,1,0.32,0,4,18-25,3750.0,Orta Risk
21,35000,OWN,5.0,VENTURE,C,6500,13.43,0,0.19,0,4,18-25,2916.67,Aşağı Risk
22,41000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,7.9,1,0.17,0,2,18-25,3416.67,Aşağı Risk
26,75000,MORTGAGE,9.0,MEDICAL,C,4000,12.99,0,0.05,1,2,26-35,6250.0,Aşağı Risk
25,61000,OWN,2.0,PERSONAL,C,15000,14.65,0,0.25,0,2,18-25,5083.33,Orta Risk
26,74000,MORTGAGE,10.0,EDUCATION,B,4475,9.99,0,0.06,0,2,26-35,6166.67,Aşağı Risk
23,72000,RENT,5.0,DEBTCONSOLIDATION,D,3000,16.89,1,0.04,1,4,18-25,6000.0,Aşağı Risk
24,54400,RENT,4.0,MEDICAL,B,2500,11.14,1,0.04,0,2,18-25,4533.33,Aşağı Risk
25,19200,RENT,3.0,MEDICAL,B,5000,10.99,1,0.26,0,2,18-25,1600.0,Orta Risk
25,35364,RENT,0.0,VENTURE,A,10000,9.32,0,0.28,0,4,18-25,2947.0,Orta Risk
23,26400,RENT,7.0,EDUCATION,A,3800,7.9,0,0.14,0,2,18-25,2200.0,Aşağı Risk
26,35000,MORTGAGE,10.0,MEDICAL,A,6000,7.51,0,0.17,0,3,26-35,2916.67,Aşağı Risk
22,55000,MORTGAGE,7.0,MEDICAL,B,13500,9.67,0,0.25,0,4,18-25,4583.33,Orta Risk
23,51000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,17500,14.09,1,0.34,1,2,18-25,4250.0,Orta Risk
26,59000,RENT,2.0,PERSONAL,E,18000,16.0,1,0.31,1,2,26-35,4916.67,Orta Risk
25,154000,MORTGAGE,4.0,PERSONAL,A,12225,7.49,0,0.08,0,4,18-25,12833.33,Aşağı Risk
23,24000,RENT,1.0,VENTURE,B,14075,10.99,1,0.59,0,4,18-25,2000.0,Yüksək Risk
24,200000,RENT,8.0,VENTURE,B,12000,12.69,0,0.06,0,2,18-25,16666.67,Aşağı Risk
24,25344,MORTGAGE,5.0,MEDICAL,D,4000,16.49,1,0.16,1,3,18-25,2112.0,Aşağı Risk
21,192000,MORTGAGE,0.0,EDUCATION,A,20000,6.54,0,0.1,0,2,18-25,16000.0,Aşağı Risk
25,175000,RENT,4.0,HOMEIMPROVEMENT,D,10000,15.05,0,0.06,0,3,18-25,14583.33,Aşağı Risk
24,40000,RENT,0.0,MEDICAL,B,3600,10.59,0,0.09,0,4,18-25,3333.33,Aşağı Risk
23,140000,RENT,7.0,VENTURE,A,9000,7.14,0,0.06,0,2,18-25,11666.67,Aşağı Risk
23,58650,MORTGAGE,7.0,MEDICAL,A,5000,8.59,1,0.07,0,4,18-25,4887.5,Aşağı Risk
23,60000,RENT,8.0,VENTURE,B,3600,9.99,0,0.06,0,3,18-25,5000.0,Aşağı Risk
23,61498,MORTGAGE,5.0,MEDICAL,B,5000,11.36,0,0.08,0,3,18-25,5124.83,Aşağı Risk
21,30000,RENT,0.0,MEDICAL,B,1000,10.99,0,0.03,0,2,18-25,2500.0,Aşağı Risk
24,133000,RENT,5.0,HOMEIMPROVEMENT,B,17400,11.71,0,0.13,0,3,18-25,11083.33,Aşağı Risk
23,52000,RENT,5.0,EDUCATION,C,8000,13.22,0,0.15,1,4,18-25,4333.33,Aşağı Risk
21,15000,RENT,4.0,VENTURE,D,2200,10.99,0,0.15,0,4,18-25,1250.0,Aşağı Risk
23,48500,RENT,5.0,MEDICAL,A,3850,8.49,0,0.08,0,2,18-25,4041.67,Aşağı Risk
26,80000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,15000,16.07,0,0.19,1,2,26-35,6666.67,Aşağı Risk
26,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,16000,7.9,0,0.27,0,3,26-35,5000.0,Orta Risk
21,68004,MORTGAGE,5.0,DEBTCONSOLIDATION,B,16000,11.26,0,0.24,0,3,18-25,5667.0,Orta Risk
22,23000,RENT,6.0,MEDICAL,C,4850,14.27,0,0.21,1,3,18-25,1916.67,Orta Risk
22,24605,OWN,3.0,EDUCATION,C,10000,10.99,0,0.41,0,4,18-25,2050.42,Yüksək Risk
24,75000,RENT,2.0,VENTURE,B,2000,9.99,0,0.03,0,4,18-25,6250.0,Aşağı Risk
26,140000,MORTGAGE,10.0,VENTURE,B,24250,12.53,0,0.17,0,4,26-35,11666.67,Aşağı Risk
23,28000,OWN,1.0,EDUCATION,C,7500,10.99,0,0.27,0,4,18-25,2333.33,Orta Risk
23,24000,RENT,2.0,MEDICAL,B,2800,11.49,1,0.12,0,3,18-25,2000.0,Aşağı Risk
25,83004,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5000,6.76,0,0.06,0,3,18-25,6917.0,Aşağı Risk
24,75000,RENT,0.0,EDUCATION,A,12000,6.62,0,0.16,0,3,18-25,6250.0,Aşağı Risk
22,48000,MORTGAGE,7.0,EDUCATION,B,6500,10.62,0,0.14,0,2,18-25,4000.0,Aşağı Risk
25,19000,OWN,3.0,VENTURE,A,4000,7.4,1,0.21,0,4,18-25,1583.33,Orta Risk
22,18000,RENT,0.0,PERSONAL,B,3600,10.99,1,0.2,0,2,18-25,1500.0,Orta Risk
24,127000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,12000,15.05,0,0.09,1,3,18-25,10583.33,Aşağı Risk
25,34800,RENT,9.0,MEDICAL,D,5600,16.77,1,0.16,0,4,18-25,2900.0,Aşağı Risk
21,14400,RENT,2.0,PERSONAL,D,1825,15.62,1,0.13,1,2,18-25,1200.0,Aşağı Risk
21,68000,RENT,3.0,MEDICAL,C,3000,11.78,0,0.04,1,4,18-25,5666.67,Aşağı Risk
24,28800,RENT,5.0,PERSONAL,A,8000,10.99,0,0.28,0,3,18-25,2400.0,Orta Risk
25,100000,MORTGAGE,9.0,EDUCATION,A,12000,8.94,0,0.12,0,4,18-25,8333.33,Aşağı Risk
25,50004,RENT,3.0,PERSONAL,D,12000,15.31,0,0.24,1,3,18-25,4167.0,Orta Risk
23,116000,RENT,7.0,EDUCATION,A,11000,8.94,0,0.09,0,2,18-25,9666.67,Aşağı Risk
26,48000,RENT,5.0,DEBTCONSOLIDATION,F,25000,18.43,1,0.52,0,3,26-35,4000.0,Yüksək Risk
23,80000,MORTGAGE,7.0,MEDICAL,A,10000,7.74,0,0.13,0,2,18-25,6666.67,Aşağı Risk
22,27000,RENT,3.0,DEBTCONSOLIDATION,A,2800,7.51,1,0.1,0,3,18-25,2250.0,Aşağı Risk
26,22406,RENT,5.0,HOMEIMPROVEMENT,A,2500,6.76,1,0.11,0,2,26-35,1867.17,Aşağı Risk
23,57700,MORTGAGE,7.0,PERSONAL,B,3500,10.65,0,0.06,0,2,18-25,4808.33,Aşağı Risk
23,30000,MORTGAGE,4.0,MEDICAL,D,4000,16.32,1,0.13,0,2,18-25,2500.0,Aşağı Risk
22,69528,RENT,6.0,VENTURE,C,6000,12.99,0,0.09,0,3,18-25,5794.0,Aşağı Risk
22,36000,RENT,1.0,VENTURE,A,6000,7.51,0,0.17,0,4,18-25,3000.0,Aşağı Risk
25,48000,RENT,1.0,EDUCATION,A,3000,9.32,1,0.06,0,4,18-25,4000.0,Aşağı Risk
25,60000,MORTGAGE,2.0,EDUCATION,B,10000,12.21,0,0.17,0,3,18-25,5000.0,Aşağı Risk
25,64000,RENT,7.0,EDUCATION,D,8000,15.28,1,0.13,0,4,18-25,5333.33,Aşağı Risk
25,34000,MORTGAGE,9.0,MEDICAL,A,2000,7.66,1,0.06,0,4,18-25,2833.33,Aşağı Risk
21,24000,RENT,5.0,VENTURE,B,2000,11.14,0,0.08,0,4,18-25,2000.0,Aşağı Risk
22,24000,OWN,1.0,EDUCATION,C,6000,12.68,0,0.25,0,4,18-25,2000.0,Orta Risk
22,32000,RENT,7.0,MEDICAL,C,14000,12.23,1,0.44,0,3,18-25,2666.67,Yüksək Risk
25,22000,OWN,0.0,PERSONAL,E,7500,10.99,0,0.34,0,3,18-25,1833.33,Orta Risk
23,45000,RENT,4.0,EDUCATION,C,4800,13.98,0,0.11,0,3,18-25,3750.0,Aşağı Risk
24,95000,RENT,8.0,EDUCATION,A,6500,8.49,0,0.07,0,4,18-25,7916.67,Aşağı Risk
22,50000,RENT,1.0,VENTURE,A,7500,8.32,0,0.15,0,2,18-25,4166.67,Aşağı Risk
22,42996,RENT,3.0,PERSONAL,C,4800,11.03,0,0.11,1,4,18-25,3583.0,Aşağı Risk
23,19250,RENT,1.0,HOMEIMPROVEMENT,E,6250,16.82,1,0.32,0,2,18-25,1604.17,Orta Risk
23,44400,RENT,0.0,VENTURE,B,1500,11.63,0,0.03,0,4,18-25,3700.0,Aşağı Risk
26,53000,MORTGAGE,9.0,VENTURE,A,8000,7.88,0,0.15,0,3,26-35,4416.67,Aşağı Risk
25,68000,RENT,1.0,EDUCATION,C,10000,14.26,0,0.15,1,2,18-25,5666.67,Aşağı Risk
23,70560,RENT,1.0,VENTURE,A,9600,7.9,0,0.14,0,4,18-25,5880.0,Aşağı Risk
24,37200,RENT,8.0,DEBTCONSOLIDATION,A,7200,7.9,0,0.19,0,4,18-25,3100.0,Aşağı Risk
25,39000,RENT,6.0,EDUCATION,D,16000,15.65,1,0.41,0,2,18-25,3250.0,Yüksək Risk
23,49000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,2400,7.66,0,0.05,0,3,18-25,4083.33,Aşağı Risk
23,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,6000,11.89,0,0.07,0,4,18-25,7500.0,Aşağı Risk
24,98000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,13200,15.28,1,0.13,1,3,18-25,8166.67,Aşağı Risk
24,102000,MORTGAGE,6.0,VENTURE,B,9800,10.36,0,0.1,0,4,18-25,8500.0,Aşağı Risk
22,26400,MORTGAGE,2.0,VENTURE,B,4400,11.49,0,0.17,0,3,18-25,2200.0,Aşağı Risk
24,70000,RENT,2.0,EDUCATION,B,13000,10.0,0,0.19,0,2,18-25,5833.33,Aşağı Risk
26,53826,MORTGAGE,10.0,HOMEIMPROVEMENT,C,8500,14.79,1,0.16,0,2,26-35,4485.5,Aşağı Risk
23,120000,MORTGAGE,5.0,VENTURE,B,6000,9.99,0,0.05,0,3,18-25,10000.0,Aşağı Risk
22,49000,MORTGAGE,6.0,VENTURE,A,2400,5.79,0,0.05,0,3,18-25,4083.33,Aşağı Risk
25,19200,RENT,5.0,HOMEIMPROVEMENT,B,4000,10.99,1,0.21,0,3,18-25,1600.0,Orta Risk
24,96000,RENT,6.0,VENTURE,B,7000,9.91,0,0.07,0,3,18-25,8000.0,Aşağı Risk
